num_keys,load_factor,insert_16,find_16_100,find_16_50,find_16_0,insert_32,find_32_100,find_32_50,find_32_0,
20000000,0.6,2.00644,1.32674,1.6712,2,2.00645,1.33503,1.67159,2,
20000000,0.65,2.00694,1.32808,1.67135,2,2.00696,1.33574,1.67166,2,
20000000,0.7,2.00746,1.32905,1.67133,2,2.00751,1.33617,1.67165,2,
20000000,0.75,2.00799,1.33004,1.67145,2,2.00805,1.33671,1.67163,2,
20000000,0.8,2.00853,1.33087,1.67147,2,2.00859,1.33703,1.67162,2,
20000000,0.82,2.00874,1.33105,1.67144,2,2.00877,1.33726,1.67165,2,
20000000,0.84,2.00893,1.33139,1.67148,2,2.00901,1.3374,1.67164,2,
20000000,0.86,-5e-08,-5e-08,-5e-08,-5e-08,2.00922,1.33752,1.67163,2,
20000000,0.88,-5e-08,-5e-08,-5e-08,-5e-08,2.00944,1.3377,1.67167,2,
20000000,0.9,-5e-08,-5e-08,-5e-08,-5e-08,2.00965,1.33778,1.67162,2,
20000000,0.91,-5e-08,-5e-08,-5e-08,-5e-08,2.00976,1.33784,1.67166,2,
20000000,0.92,-5e-08,-5e-08,-5e-08,-5e-08,2.00984,1.33785,1.67163,2,
20000000,0.93,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
20000000,0.94,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
20000000,0.95,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
20000000,0.96,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
20000000,0.97,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
20000000,0.98,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
20000000,0.99,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
