num_keys,load_factor,insert_16,find_16_100,find_16_50,find_16_0,insert_32,find_32_100,find_32_50,find_32_0,
20000000,0.6,2.00642,1.32673,1.67119,2,2.00642,1.33504,1.6716,2,
20000000,0.65,2.00692,1.32808,1.67135,2,2.00693,1.33573,1.67165,2,
20000000,0.7,2.00744,1.32905,1.67133,2,2.00748,1.33618,1.67165,2,
20000000,0.75,2.00798,1.33004,1.67144,2,2.00799,1.33671,1.67165,2,
20000000,0.8,2.00853,1.33087,1.67147,2,2.00853,1.33702,1.67162,2,
20000000,0.82,2.00873,1.33106,1.67145,2,2.00875,1.33726,1.67166,2,
20000000,0.84,2.00891,1.33141,1.67147,2,2.00894,1.33742,1.67166,2,
20000000,0.86,-5e-08,-5e-08,-5e-08,-5e-08,2.00919,1.33752,1.67163,2,
20000000,0.88,-5e-08,-5e-08,-5e-08,-5e-08,2.00939,1.33771,1.67167,2,
20000000,0.9,-5e-08,-5e-08,-5e-08,-5e-08,2.00961,1.33775,1.6716,2,
20000000,0.91,-5e-08,-5e-08,-5e-08,-5e-08,2.0097,1.33786,1.67166,2,
20000000,0.92,-5e-08,-5e-08,-5e-08,-5e-08,2.00982,1.33786,1.67163,2,
20000000,0.93,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
20000000,0.94,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
20000000,0.95,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
20000000,0.96,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
20000000,0.97,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
20000000,0.98,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
20000000,0.99,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,-5e-08,
